date,temperature,phase voltage,line voltage,harmonic voltage,current,reactive power,frequency,power factor,label
2021-01-12 15:00:00,42.8125,135.3583296,234.4749984,2.701823,118.4166656,21040.4,59.94099739999999,0.89839,0
2021-01-12 15:10:00,42.8125,134.35,232.72499839999995,2.6497398,150.5750016,29184.4,59.9269559,0.8789110000000001,0
2021-01-12 15:20:00,43.0,134.1,232.31666399999995,2.5618492,169.4749992,32904.6,59.914797,0.8737964000000001,0
2021-01-12 15:30:00,43.125,134.7666672,233.4500016,2.6660158000000003,105.025,18691.0,59.9325693,0.897565,0
2021-01-12 15:40:00,42.875,134.43333439999998,232.8416656,2.6757814000000004,104.4583344,18427.0,59.9316326,0.8988322999999999,0
2021-01-12 15:50:00,43.125,134.3250016,232.67500000000004,2.6985678,115.9083328,20861.8,59.93069440000001,0.8950015,0
2021-01-12 16:00:00,43.1875,133.97499839999998,232.0416656,2.6562502,178.8250016,35915.0,59.9288274,0.8605826000000001,0
2021-01-12 16:10:00,43.1875,134.50000160000002,233.0333328,2.7669271,122.96666639999998,24124.4,59.9250863,0.8757922,0
2021-01-12 16:20:00,42.9375,134.50833440000002,233.04166560000004,2.8124999,143.66666800000002,28878.4,59.94379719999999,0.8689695000000001,0
2021-01-12 16:30:00,43.375,134.7666672,233.4916672,2.8255206,105.5083336,19149.4,59.9363127,0.8930362000000001,0
2021-01-12 16:40:00,43.25,134.9333344,233.7416656,2.8222654,108.5583336,20271.8,59.9344482,0.8853449,0
2021-01-12 16:50:00,43.5625,135.46666720000002,234.7166672,2.8190103,106.4416664,20312.6,59.9447349,0.8816188,0
2021-01-12 17:00:00,43.4375,135.7750032,235.2583344,2.766927,106.3000008,21042.8,59.95409490000001,0.8738156,0
2021-01-12 17:10:00,43.1875,135.9333328,235.5166672,2.734375,107.5500008,21018.0,59.940986900000006,0.8767176000000001,0
2021-01-12 17:20:00,43.4375,135.5916656,234.925,2.7441406,109.7083328,20637.8,59.96064590000001,0.8856165999999999,0
2021-01-12 17:30:00,43.5625,135.6333312,235.0083328,2.6757814000000004,108.5916672,20540.2,59.9494138,0.8842559,0
2021-01-12 17:40:00,43.1875,135.5,234.7416672,2.7246094000000003,109.6666656,20626.0,59.94380050000001,0.885417,0
2021-01-12 17:50:00,43.5625,134.4416672,232.9,2.6888022000000005,107.90833360000002,19976.0,59.950348000000005,0.8873838,0
2021-01-12 18:00:00,43.3125,135.1416688,234.15,2.7376302000000003,110.9666672,20900.8,59.95596909999999,0.8845216,0
2021-01-12 18:10:00,43.625,135.12500160000002,234.1333328,2.652995,104.3166656,20612.2,59.9456715,0.8705738000000002,0
2021-01-12 18:20:00,43.375,135.4249984,234.5833328,2.6627606000000004,108.1500008,20515.2,59.950352900000006,0.8838291999999999,0
2021-01-12 18:30:00,43.625,135.6583344,235.0500016,2.6041669999999995,104.6916664,19490.2,59.9437985,0.8885425,0
2021-01-12 18:40:00,43.375,135.5333312,234.7833328,2.5585942,102.0749992,19579.8,59.9400552,0.8813129999999999,0
